"ID"	"Participant"	"Condition"	"Word"	"Cognate"	"TrialNumberRaw"	"PreTestRaw"	"GermanKnown"	"TestingMoment"	"RetentionInterval"	"KnownBefore"	"MeanTime"	"Score"	"Phonemes"	"PhonemesCorrectRelative"	"PhonemesIncorrectRelative"	"ExtraPhonemes"	"L1Frequency"	"L2Frequency"	"Concreteness"	"Memory"	"Lextale"	"Proficiency"	"YearsOfDutch"	"Age"	"Exposure"	"HowManyOtherLanguages"
"48wafelijzer"	"48"	"Control"	"wafelijzer"	"Cognate"	40	"9"	"Yes"	"Main2"	"3"	"Yes"	""	0	9	0	9	0	0.25	0.1	4.6	85	71.25	3	1	20	3.666666667	3
"48lantaarn"	"48"	"Control"	"lantaarn"	"Cognate"	42	"9"	"Yes"	"Main2"	"7"	"No"	""	0	7	0	7	0	0.43	0.42	4.87	85	71.25	3	1	20	3.666666667	3
"48kwast"	"48"	"Control"	"kwast"	"Non-cognate"	52	"9"	""	"Main4"	"3"	"No"	""	0	5	0	5	0	0.57	0.43	4.47	85	71.25	3	1	20	3.666666667	3
"48spijker"	"48"	"Control"	"spijker"	"Non-cognate"	56	"8"	""	"Main4"	"3"	"Yes"	""	0	6	0	6	0	0.89	0.66	4.87	85	71.25	3	1	20	3.666666667	3
"48spuit"	"48"	"Control"	"spuit"	"Non-cognate"	68	"9"	""	"Main4"	"7"	"No"	""	0	4	0	4	0	1.08	1.03	4.6	85	71.25	3	1	20	3.666666667	3
"48kruiwagen"	"48"	"Control"	"kruiwagen"	"Non-cognate"	72	"9"	""	"Main4"	"7"	"No"	""	0	7	0	7	0	0.3	0.35	4.8	85	71.25	3	1	20	3.666666667	3
"48passer"	"48"	"Control"	"passer"	"Non-cognate"	80	"g"	""	"Main4"	"3"	"No"	""	0	5	0	5	0	0.25	0.05	4.86	85	71.25	3	1	20	3.666666667	3
"48vijzel"	"48"	"Control"	"vijzel"	"Non-cognate"	82	"h"	""	"Main4"	"7"	"No"	""	0	5	0	5	0	0.38	0.02	4	85	71.25	3	1	20	3.666666667	3
"48pruik"	"48"	"Control"	"pruik"	"Cognate"	52	"9"	"Yes"	"Main4"	"3"	"No"	""	0	4	0	4	0	0.84	0.88	4.8	85	71.25	3	1	20	3.666666667	3
"48keppel"	"48"	"Control"	"keppel"	"Cognate"	56	"9"	"Yes"	"Main4"	"3"	"No"	""	0	5	0	5	0	NA	0.02	4.25	85	71.25	3	1	20	3.666666667	3
"48tulband"	"48"	"Control"	"tulband"	"Cognate"	68	"9"	"Yes"	"Main4"	"7"	"No"	""	0	7	0	7	0	0.39	0.27	4.6	85	71.25	3	1	20	3.666666667	3
"48rits"	"48"	"Control"	"rits"	"Cognate"	72	"9"	"Yes"	"Main4"	"7"	"No"	""	0	4	0	4	0	0.65	0.73	4.73	85	71.25	3	1	20	3.666666667	3
"48schort"	"48"	"Control"	"schort"	"Cognate"	80	"9"	"Yes"	"Main4"	"3"	"No"	""	0	5	0	5	0	0.48	0.58	4.87	85	71.25	3	1	20	3.666666667	3
"48kraag"	"48"	"Control"	"kraag"	"Cognate"	82	"9"	"Yes"	"Main4"	"7"	"No"	""	0	4	0	4	0	0.87	0.66	4.73	85	71.25	3	1	20	3.666666667	3
"48sambabal"	"48"	"Control"	"sambabal"	"Non-cognate"	52	"h"	""	"Main4"	"3"	"No"	""	0	8	0	8	0	0	0	NA	85	71.25	3	1	20	3.666666667	3
"48tol"	"48"	"Control"	"tol"	"Non-cognate"	56	"h"	""	"Main4"	"3"	"No"	""	0	3	0	3	0	0.19	0.68	3.67	85	71.25	3	1	20	3.666666667	3
"48speen"	"48"	"Control"	"speen"	"Non-cognate"	68	"h"	""	"Main4"	"7"	"No"	""	0	4	0	4	0	0.2	0.14	4.31	85	71.25	3	1	20	3.666666667	3
"48puntenslijper"	"48"	"Control"	"puntenslijper"	"Non-cognate"	72	"9"	""	"Main4"	"7"	"Yes"	""	0	11	0	11	0	0.05	0.01	NA	85	71.25	3	1	20	3.666666667	3
"48skelter"	"48"	"Control"	"skelter"	"Non-cognate"	80	"h"	""	"Main4"	"3"	"No"	""	0	7	0	7	0	0.02	0.03	3.6	85	71.25	3	1	20	3.666666667	3
"48slinger"	"48"	"Control"	"slinger"	"Non-cognate"	82	"h"	""	"Main4"	"7"	"Yes"	""	0	6	0	6	0	0.12	0.39	4.4	85	71.25	3	1	20	3.666666667	3
"48servet"	"48"	"Control"	"servet"	"Cognate"	52	"g"	"Yes"	"Main4"	"3"	"Yes"	""	0	6	0	6	0	0.59	0.44	4.87	85	71.25	3	1	20	3.666666667	3
"48bezem"	"48"	"Control"	"bezem"	"Cognate"	56	"8"	"Yes"	"Main4"	"3"	"Yes"	""	0	5	0	5	0	0.73	0.68	4.93	85	71.25	3	1	20	3.666666667	3
"48slang"	"48"	"Control"	"slang"	"Cognate"	68	"9"	"Yes"	"Main4"	"7"	"No"	""	0	4	0	4	0	0.79	1.35	4.87	85	71.25	3	1	20	3.666666667	3
"48onderzetter"	"48"	"Control"	"onderzetter"	"Cognate"	72	"9"	"Yes"	"Main4"	"7"	"Yes"	""	0	10	0	10	0	0.28	0.06	4.27	85	71.25	3	1	20	3.666666667	3
"48wafelijzer"	"48"	"Control"	"wafelijzer"	"Cognate"	80	"9"	"Yes"	"Main4"	"3"	"Yes"	""	0	9	0	9	0	0.25	0.1	4.6	85	71.25	3	1	20	3.666666667	3
"48lantaarn"	"48"	"Control"	"lantaarn"	"Cognate"	82	"9"	"Yes"	"Main4"	"7"	"No"	""	0	7	0	7	0	0.43	0.42	4.87	85	71.25	3	1	20	3.666666667	3
"48kwast"	"48"	"Control"	"kwast"	"Non-cognate"	3	"9"	""	"Post"	"3"	"No"	""	0	5	0	5	0	0.57	0.43	4.47	85	71.25	3	1	20	3.666666667	3
"48passer"	"48"	"Control"	"passer"	"Non-cognate"	6	"g"	""	"Post"	"3"	"No"	""	0	5	0	5	0	0.25	0.05	4.86	85	71.25	3	1	20	3.666666667	3
"48spijker"	"48"	"Control"	"spijker"	"Non-cognate"	8	"8"	""	"Post"	"3"	"Yes"	""	0	6	0	6	0	0.89	0.66	4.87	85	71.25	3	1	20	3.666666667	3
"48kruiwagen"	"48"	"Control"	"kruiwagen"	"Non-cognate"	12	"9"	""	"Post"	"7"	"No"	""	0	7	0	7	0	0.3	0.35	4.8	85	71.25	3	1	20	3.666666667	3
"48vijzel"	"48"	"Control"	"vijzel"	"Non-cognate"	15	"h"	""	"Post"	"7"	"No"	""	0	5	0	5	0	0.38	0.02	4	85	71.25	3	1	20	3.666666667	3
"48spuit"	"48"	"Control"	"spuit"	"Non-cognate"	20	"9"	""	"Post"	"7"	"No"	""	0	4	0	4	0	1.08	1.03	4.6	85	71.25	3	1	20	3.666666667	3
"48keppel"	"48"	"Control"	"keppel"	"Cognate"	24	"9"	"Yes"	"Post"	"3"	"No"	""	0	5	0	5	0	NA	0.02	4.25	85	71.25	3	1	20	3.666666667	3
"48tulband"	"48"	"Control"	"tulband"	"Cognate"	25	"9"	"Yes"	"Post"	"7"	"No"	""	0	7	0	7	0	0.39	0.27	4.6	85	71.25	3	1	20	3.666666667	3
"48rits"	"48"	"Control"	"rits"	"Cognate"	26	"9"	"Yes"	"Post"	"7"	"No"	""	0	4	0	4	0	0.65	0.73	4.73	85	71.25	3	1	20	3.666666667	3
"48pruik"	"48"	"Control"	"pruik"	"Cognate"	29	"9"	"Yes"	"Post"	"3"	"No"	""	0.6	4	2	2	-1	0.84	0.88	4.8	85	71.25	3	1	20	3.666666667	3
"48schort"	"48"	"Control"	"schort"	"Cognate"	38	"9"	"Yes"	"Post"	"3"	"No"	""	0	5	0	5	0	0.48	0.58	4.87	85	71.25	3	1	20	3.666666667	3
"48kraag"	"48"	"Control"	"kraag"	"Cognate"	39	"9"	"Yes"	"Post"	"7"	"No"	""	0	4	0	4	0	0.87	0.66	4.73	85	71.25	3	1	20	3.666666667	3
"48slinger"	"48"	"Control"	"slinger"	"Non-cognate"	43	"h"	""	"Post"	"7"	"Yes"	""	0	6	0	6	0	0.12	0.39	4.4	85	71.25	3	1	20	3.666666667	3
"48skelter"	"48"	"Control"	"skelter"	"Non-cognate"	47	"h"	""	"Post"	"3"	"No"	""	0	7	0	7	0	0.02	0.03	3.6	85	71.25	3	1	20	3.666666667	3
"48puntenslijper"	"48"	"Control"	"puntenslijper"	"Non-cognate"	49	"9"	""	"Post"	"7"	"Yes"	""	0	11	0	11	0	0.05	0.01	NA	85	71.25	3	1	20	3.666666667	3
"48tol"	"48"	"Control"	"tol"	"Non-cognate"	53	"h"	""	"Post"	"3"	"No"	""	0	3	0	3	0	0.19	0.68	3.67	85	71.25	3	1	20	3.666666667	3
"48speen"	"48"	"Control"	"speen"	"Non-cognate"	55	"h"	""	"Post"	"7"	"No"	""	0	4	0	4	0	0.2	0.14	4.31	85	71.25	3	1	20	3.666666667	3
"48sambabal"	"48"	"Control"	"sambabal"	"Non-cognate"	57	"h"	""	"Post"	"3"	"No"	""	0	8	0	8	0	0	0	NA	85	71.25	3	1	20	3.666666667	3
"48onderzetter"	"48"	"Control"	"onderzetter"	"Cognate"	62	"9"	"Yes"	"Post"	"7"	"Yes"	""	0	10	0	10	0	0.28	0.06	4.27	85	71.25	3	1	20	3.666666667	3
"48servet"	"48"	"Control"	"servet"	"Cognate"	65	"g"	"Yes"	"Post"	"3"	"Yes"	""	0	6	0	6	0	0.59	0.44	4.87	85	71.25	3	1	20	3.666666667	3
"48bezem"	"48"	"Control"	"bezem"	"Cognate"	67	"8"	"Yes"	"Post"	"3"	"Yes"	""	0	5	0	5	0	0.73	0.68	4.93	85	71.25	3	1	20	3.666666667	3
"48lantaarn"	"48"	"Control"	"lantaarn"	"Cognate"	72	"9"	"Yes"	"Post"	"7"	"No"	""	0	7	0	7	0	0.43	0.42	4.87	85	71.25	3	1	20	3.666666667	3
"48wafelijzer"	"48"	"Control"	"wafelijzer"	"Cognate"	73	"9"	"Yes"	"Post"	"3"	"Yes"	""	0	9	0	9	0	0.25	0.1	4.6	85	71.25	3	1	20	3.666666667	3
"48slang"	"48"	"Control"	"slang"	"Cognate"	77	"9"	"Yes"	"Post"	"7"	"No"	""	0	4	0	4	0	0.79	1.35	4.87	85	71.25	3	1	20	3.666666667	3
"49lessenaar"	"49"	"Control"	"lessenaar"	"Non-cognate"	12	"9"	""	"Main2"	"3"	"No"	""	0	7	0	7	0	0.34	0.1	4.64	82	58.75	2	1	20	3.666666667	1
"49kooi"	"49"	"Control"	"kooi"	"Non-cognate"	16	"9"	""	"Main2"	"3"	"Yes"	""	0.2	3	1	2	-2	1.15	1.17	4.53	82	58.75	2	1	20	3.666666667	1
"49garde"	"49"	"Control"	"garde"	"Non-cognate"	28	"9"	""	"Main2"	"7"	"No"	""	0	5	0	5	0	0.03	0.76	3.45	82	58.75	2	1	20	3.666666667	1
"49kapstok"	"49"	"Control"	"kapstok"	"Non-cognate"	32	"9"	""	"Main2"	"7"	"Yes"	""	0	7	0	7	0	0.03	0.23	4.8	82	58.75	2	1	20	3.666666667	1
"49broodrooster"	"49"	"Control"	"broodrooster"	"Non-cognate"	40	"g"	""	"Main2"	"3"	"No"	""	0	10	0	10	0	0.81	0.53	4.87	82	58.75	2	1	20	3.666666667	1
"49rietje"	"49"	"Control"	"rietje"	"Non-cognate"	42	"9"	""	"Main2"	"7"	"Yes"	""	0	5	0	5	0	0.56	0.56	5	82	58.75	2	1	20	3.666666667	1
"49knuffel"	"49"	"Control"	"knuffel"	"Cognate"	12	"9"	"Yes"	"Main2"	"3"	"Yes"	""	0.83	6	5	1	0	0.11	1.11	4.6	82	58.75	2	1	20	3.666666667	1
"49stelt"	"49"	"Control"	"stelt"	"Cognate"	16	"9"	"Yes"	"Main2"	"3"	"No"	""	0	5	0	5	0	0.12	1.74	3.92	82	58.75	2	1	20	3.666666667	1
"49toverstaf"	"49"	"Control"	"toverstaf"	"Cognate"	28	"9"	"Yes"	"Main2"	"7"	"No"	""	0	9	0	9	0	0.52	0.26	4.4	82	58.75	2	1	20	3.666666667	1
"49wip"	"49"	"Control"	"wip"	"Cognate"	32	"9"	"Yes"	"Main2"	"7"	"No"	""	0	3	0	3	0	0.09	0.91	4.47	82	58.75	2	1	20	3.666666667	1
"49peddel"	"49"	"Control"	"peddel"	"Cognate"	40	"9"	"Yes"	"Main2"	"3"	"Yes"	""	0	5	0	5	0	0.26	0.3	4.8	82	58.75	2	1	20	3.666666667	1
"49tamboerijn"	"49"	"Control"	"tamboerijn"	"Cognate"	42	"9"	"Yes"	"Main2"	"7"	"No"	""	0	8	0	8	0	0.11	0.16	4.6	82	58.75	2	1	20	3.666666667	1
"49slab"	"49"	"Control"	"slab"	"Non-cognate"	12	"9"	""	"Main2"	"3"	"No"	""	0	4	0	4	0	0.17	0.01	4.75	82	58.75	2	1	20	3.666666667	1
"49waaier"	"49"	"Control"	"waaier"	"Non-cognate"	16	"9"	""	"Main2"	"3"	"No"	""	0	5	0	5	0	0.45	0.31	4.53	82	58.75	2	1	20	3.666666667	1
"49gesp"	"49"	"Control"	"gesp"	"Non-cognate"	28	"9"	""	"Main2"	"7"	"No"	""	0	4	0	4	0	0.21	0.29	4.53	82	58.75	2	1	20	3.666666667	1
"49speldje"	"49"	"Control"	"speldje"	"Non-cognate"	32	"8"	""	"Main2"	"7"	"No"	""	0	7	0	7	0	0.42	0.1	NA	82	58.75	2	1	20	3.666666667	1
"49kous"	"49"	"Control"	"kous"	"Non-cognate"	40	"9"	""	"Main2"	"3"	"No"	""	0	3	0	3	0	0.41	0.51	4.67	82	58.75	2	1	20	3.666666667	1
"49veter"	"49"	"Control"	"veter"	"Non-cognate"	42	"8"	""	"Main2"	"7"	"No"	""	0	5	0	5	0	0.52	0.37	4.47	82	58.75	2	1	20	3.666666667	1
"49vijl"	"49"	"Control"	"vijl"	"Cognate"	12	"9"	"Yes"	"Main2"	"3"	"No"	""	0	3	0	3	0	0.16	0.12	4.87	82	58.75	2	1	20	3.666666667	1
"49heggenschaar"	"49"	"Control"	"heggenschaar"	"Cognate"	16	"8"	"Yes"	"Main2"	"3"	"No"	""	0	8	0	8	0	0.11	0.08	NA	82	58.75	2	1	20	3.666666667	1
"49schroef"	"49"	"Control"	"schroef"	"Cognate"	28	"9"	"Yes"	"Main2"	"7"	"No"	""	0	5	0	5	0	0.65	0.47	4.87	82	58.75	2	1	20	3.666666667	1
"49klapper"	"49"	"Control"	"klapper"	"Cognate"	32	"9"	"Yes"	"Main2"	"7"	"No"	""	0	6	0	6	0	NA	0.56	3.42	82	58.75	2	1	20	3.666666667	1
"49aambeeld"	"49"	"Control"	"aambeeld"	"Cognate"	40	"h"	"Yes"	"Main2"	"3"	"No"	""	0	6	0	6	0	0.23	0.18	3.79	82	58.75	2	1	20	3.666666667	1
"49hengel"	"49"	"Control"	"hengel"	"Cognate"	42	"9"	"Yes"	"Main2"	"7"	"No"	""	0	5	0	5	0	1.23	0.47	4.6	82	58.75	2	1	20	3.666666667	1
"49kooi"	"49"	"Control"	"kooi"	"Non-cognate"	52	"9"	""	"Main4"	"3"	"Yes"	""	0.2	3	1	2	-2	1.15	1.17	4.53	82	58.75	2	1	20	3.666666667	1
"49lessenaar"	"49"	"Control"	"lessenaar"	"Non-cognate"	56	"9"	""	"Main4"	"3"	"No"	""	0	7	0	7	0	0.34	0.1	4.64	82	58.75	2	1	20	3.666666667	1
"49kapstok"	"49"	"Control"	"kapstok"	"Non-cognate"	68	"9"	""	"Main4"	"7"	"Yes"	""	0	7	0	7	0	0.03	0.23	4.8	82	58.75	2	1	20	3.666666667	1
"49garde"	"49"	"Control"	"garde"	"Non-cognate"	72	"9"	""	"Main4"	"7"	"No"	""	0	5	0	5	0	0.03	0.76	3.45	82	58.75	2	1	20	3.666666667	1
"49broodrooster"	"49"	"Control"	"broodrooster"	"Non-cognate"	80	"g"	""	"Main4"	"3"	"No"	""	0	10	0	10	0	0.81	0.53	4.87	82	58.75	2	1	20	3.666666667	1
"49rietje"	"49"	"Control"	"rietje"	"Non-cognate"	82	"9"	""	"Main4"	"7"	"Yes"	""	0	5	0	5	0	0.56	0.56	5	82	58.75	2	1	20	3.666666667	1
"49stelt"	"49"	"Control"	"stelt"	"Cognate"	52	"9"	"Yes"	"Main4"	"3"	"No"	""	0	5	0	5	0	0.12	1.74	3.92	82	58.75	2	1	20	3.666666667	1
"49knuffel"	"49"	"Control"	"knuffel"	"Cognate"	56	"9"	"Yes"	"Main4"	"3"	"Yes"	""	0.83	6	5	1	0	0.11	1.11	4.6	82	58.75	2	1	20	3.666666667	1
"49wip"	"49"	"Control"	"wip"	"Cognate"	68	"9"	"Yes"	"Main4"	"7"	"No"	""	0	3	0	3	0	0.09	0.91	4.47	82	58.75	2	1	20	3.666666667	1
"49toverstaf"	"49"	"Control"	"toverstaf"	"Cognate"	72	"9"	"Yes"	"Main4"	"7"	"No"	""	0	9	0	9	0	0.52	0.26	4.4	82	58.75	2	1	20	3.666666667	1
"49peddel"	"49"	"Control"	"peddel"	"Cognate"	80	"9"	"Yes"	"Main4"	"3"	"Yes"	""	0	5	0	5	0	0.26	0.3	4.8	82	58.75	2	1	20	3.666666667	1
"49tamboerijn"	"49"	"Control"	"tamboerijn"	"Cognate"	82	"9"	"Yes"	"Main4"	"7"	"No"	""	0	8	0	8	0	0.11	0.16	4.6	82	58.75	2	1	20	3.666666667	1
"49waaier"	"49"	"Control"	"waaier"	"Non-cognate"	52	"9"	""	"Main4"	"3"	"No"	""	0	5	0	5	0	0.45	0.31	4.53	82	58.75	2	1	20	3.666666667	1
"49slab"	"49"	"Control"	"slab"	"Non-cognate"	56	"9"	""	"Main4"	"3"	"No"	""	0	4	0	4	0	0.17	0.01	4.75	82	58.75	2	1	20	3.666666667	1
"49speldje"	"49"	"Control"	"speldje"	"Non-cognate"	68	"8"	""	"Main4"	"7"	"No"	""	0	7	0	7	0	0.42	0.1	NA	82	58.75	2	1	20	3.666666667	1
"49gesp"	"49"	"Control"	"gesp"	"Non-cognate"	72	"9"	""	"Main4"	"7"	"No"	""	0	4	0	4	0	0.21	0.29	4.53	82	58.75	2	1	20	3.666666667	1
"49kous"	"49"	"Control"	"kous"	"Non-cognate"	80	"9"	""	"Main4"	"3"	"No"	""	0	3	0	3	0	0.41	0.51	4.67	82	58.75	2	1	20	3.666666667	1
"49veter"	"49"	"Control"	"veter"	"Non-cognate"	82	"8"	""	"Main4"	"7"	"No"	""	0	5	0	5	0	0.52	0.37	4.47	82	58.75	2	1	20	3.666666667	1
"49heggenschaar"	"49"	"Control"	"heggenschaar"	"Cognate"	52	"8"	"Yes"	"Main4"	"3"	"No"	""	0	8	0	8	0	0.11	0.08	NA	82	58.75	2	1	20	3.666666667	1
"49vijl"	"49"	"Control"	"vijl"	"Cognate"	56	"9"	"Yes"	"Main4"	"3"	"No"	""	0	3	0	3	0	0.16	0.12	4.87	82	58.75	2	1	20	3.666666667	1
"49klapper"	"49"	"Control"	"klapper"	"Cognate"	68	"9"	"Yes"	"Main4"	"7"	"No"	""	0	6	0	6	0	NA	0.56	3.42	82	58.75	2	1	20	3.666666667	1
"49schroef"	"49"	"Control"	"schroef"	"Cognate"	72	"9"	"Yes"	"Main4"	"7"	"No"	""	0	5	0	5	0	0.65	0.47	4.87	82	58.75	2	1	20	3.666666667	1
"49aambeeld"	"49"	"Control"	"aambeeld"	"Cognate"	80	"h"	"Yes"	"Main4"	"3"	"No"	""	0	6	0	6	0	0.23	0.18	3.79	82	58.75	2	1	20	3.666666667	1
"49hengel"	"49"	"Control"	"hengel"	"Cognate"	82	"9"	"Yes"	"Main4"	"7"	"No"	""	0	5	0	5	0	1.23	0.47	4.6	82	58.75	2	1	20	3.666666667	1
"49lessenaar"	"49"	"Control"	"lessenaar"	"Non-cognate"	3	"9"	""	"Post"	"3"	"No"	""	0	7	0	7	0	0.34	0.1	4.64	82	58.75	2	1	20	3.666666667	1
"49garde"	"49"	"Control"	"garde"	"Non-cognate"	7	"9"	""	"Post"	"7"	"No"	""	0	5	0	5	0	0.03	0.76	3.45	82	58.75	2	1	20	3.666666667	1
"49kooi"	"49"	"Control"	"kooi"	"Non-cognate"	11	"9"	""	"Post"	"3"	"Yes"	""	0.2	3	1	2	-2	1.15	1.17	4.53	82	58.75	2	1	20	3.666666667	1
"49kapstok"	"49"	"Control"	"kapstok"	"Non-cognate"	14	"9"	""	"Post"	"7"	"Yes"	""	0	7	0	7	0	0.03	0.23	4.8	82	58.75	2	1	20	3.666666667	1
"49rietje"	"49"	"Control"	"rietje"	"Non-cognate"	16	"9"	""	"Post"	"7"	"Yes"	""	0	5	0	5	0	0.56	0.56	5	82	58.75	2	1	20	3.666666667	1
"49broodrooster"	"49"	"Control"	"broodrooster"	"Non-cognate"	17	"g"	""	"Post"	"3"	"No"	""	0	10	0	10	0	0.81	0.53	4.87	82	58.75	2	1	20	3.666666667	1
"49toverstaf"	"49"	"Control"	"toverstaf"	"Cognate"	25	"9"	"Yes"	"Post"	"7"	"No"	""	0	9	0	9	0	0.52	0.26	4.4	82	58.75	2	1	20	3.666666667	1
"49peddel"	"49"	"Control"	"peddel"	"Cognate"	26	"9"	"Yes"	"Post"	"3"	"Yes"	""	0	5	0	5	0	0.26	0.3	4.8	82	58.75	2	1	20	3.666666667	1
"49knuffel"	"49"	"Control"	"knuffel"	"Cognate"	29	"9"	"Yes"	"Post"	"3"	"Yes"	""	0.83	6	5	1	0	0.11	1.11	4.6	82	58.75	2	1	20	3.666666667	1
"49stelt"	"49"	"Control"	"stelt"	"Cognate"	29	"9"	"Yes"	"Post"	"3"	"No"	""	0	5	0	5	0	0.12	1.74	3.92	82	58.75	2	1	20	3.666666667	1
"49tamboerijn"	"49"	"Control"	"tamboerijn"	"Cognate"	39	"9"	"Yes"	"Post"	"7"	"No"	""	0	8	0	8	0	0.11	0.16	4.6	82	58.75	2	1	20	3.666666667	1
"49wip"	"49"	"Control"	"wip"	"Cognate"	40	"9"	"Yes"	"Post"	"7"	"No"	""	0	3	0	3	0	0.09	0.91	4.47	82	58.75	2	1	20	3.666666667	1
"49kous"	"49"	"Control"	"kous"	"Non-cognate"	44	"9"	""	"Post"	"3"	"No"	""	0	3	0	3	0	0.41	0.51	4.67	82	58.75	2	1	20	3.666666667	1
"49gesp"	"49"	"Control"	"gesp"	"Non-cognate"	47	"9"	""	"Post"	"7"	"No"	""	0	4	0	4	0	0.21	0.29	4.53	82	58.75	2	1	20	3.666666667	1
"49slab"	"49"	"Control"	"slab"	"Non-cognate"	50	"9"	""	"Post"	"3"	"No"	""	0	4	0	4	0	0.17	0.01	4.75	82	58.75	2	1	20	3.666666667	1
"49speldje"	"49"	"Control"	"speldje"	"Non-cognate"	51	"8"	""	"Post"	"7"	"No"	""	0	7	0	7	0	0.42	0.1	NA	82	58.75	2	1	20	3.666666667	1
"49veter"	"49"	"Control"	"veter"	"Non-cognate"	55	"8"	""	"Post"	"7"	"No"	""	0	5	0	5	0	0.52	0.37	4.47	82	58.75	2	1	20	3.666666667	1
"49waaier"	"49"	"Control"	"waaier"	"Non-cognate"	59	"9"	""	"Post"	"3"	"No"	""	0	5	0	5	0	0.45	0.31	4.53	82	58.75	2	1	20	3.666666667	1
"49klapper"	"49"	"Control"	"klapper"	"Cognate"	62	"9"	"Yes"	"Post"	"7"	"No"	""	0	6	0	6	0	NA	0.56	3.42	82	58.75	2	1	20	3.666666667	1
"49vijl"	"49"	"Control"	"vijl"	"Cognate"	67	"9"	"Yes"	"Post"	"3"	"No"	""	0	3	0	3	0	0.16	0.12	4.87	82	58.75	2	1	20	3.666666667	1
"49aambeeld"	"49"	"Control"	"aambeeld"	"Cognate"	68	"h"	"Yes"	"Post"	"3"	"No"	""	0	6	0	6	0	0.23	0.18	3.79	82	58.75	2	1	20	3.666666667	1
"49heggenschaar"	"49"	"Control"	"heggenschaar"	"Cognate"	69	"8"	"Yes"	"Post"	"3"	"No"	""	0	8	0	8	0	0.11	0.08	NA	82	58.75	2	1	20	3.666666667	1
"49hengel"	"49"	"Control"	"hengel"	"Cognate"	70	"9"	"Yes"	"Post"	"7"	"No"	""	0	5	0	5	0	1.23	0.47	4.6	82	58.75	2	1	20	3.666666667	1
"49schroef"	"49"	"Control"	"schroef"	"Cognate"	79	"9"	"Yes"	"Post"	"7"	"No"	""	0	5	0	5	0	0.65	0.47	4.87	82	58.75	2	1	20	3.666666667	1
"52stamper"	"52"	"Control"	"stamper"	"Cognate"	12	"9"	"Yes"	"Main2"	"3"	"Yes"	""	1	7	7	0	0	0.05	0.32	4.5	78	75	3	3	24	1.666666667	3
"52bezem"	"52"	"Control"	"bezem"	"Cognate"	16	"9"	"Yes"	"Main2"	"3"	"Yes"	""	0.6	5	3	2	0	0.73	0.68	4.93	78	75	3	3	24	1.666666667	3
"52slang"	"52"	"Control"	"slang"	"Cognate"	28	"9"	"Yes"	"Main2"	"7"	"No"	""	0	4	0	4	0	0.79	1.35	4.87	78	75	3	3	24	1.666666667	3
"52lantaarn"	"52"	"Control"	"lantaarn"	"Cognate"	32	"9"	"Yes"	"Main2"	"7"	"No"	""	0	7	0	7	0	0.43	0.42	4.87	78	75	3	3	24	1.666666667	3
"52wafelijzer"	"52"	"Control"	"wafelijzer"	"Cognate"	40	"9"	"Yes"	"Main2"	"3"	"Yes"	""	0.7	9	6	3	-1	0.25	0.1	4.6	78	75	3	3	24	1.666666667	3
"52onderzetter"	"52"	"Control"	"onderzetter"	"Cognate"	42	"9"	"Yes"	"Main2"	"7"	"Yes"	""	1	10	10	0	0	0.28	0.06	4.27	78	75	3	3	24	1.666666667	3
"52tol"	"52"	"Control"	"tol"	"Non-cognate"	12	"h"	""	"Main2"	"3"	"No"	""	0	3	0	3	0	0.19	0.68	3.67	78	75	3	3	24	1.666666667	3
"52sambabal"	"52"	"Control"	"sambabal"	"Non-cognate"	16	"9"	""	"Main2"	"3"	"No"	""	0	8	0	8	0	0	0	NA	78	75	3	3	24	1.666666667	3
"52slinger"	"52"	"Control"	"slinger"	"Non-cognate"	28	"9"	""	"Main2"	"7"	"No"	""	0	6	0	6	0	0.12	0.39	4.4	78	75	3	3	24	1.666666667	3
"52puntenslijper"	"52"	"Control"	"puntenslijper"	"Non-cognate"	32	"9"	""	"Main2"	"7"	"No"	""	0	11	0	11	0	0.05	0.01	NA	78	75	3	3	24	1.666666667	3
"52skelter"	"52"	"Control"	"skelter"	"Non-cognate"	40	"h"	""	"Main2"	"3"	"No"	""	0	7	0	7	0	0.02	0.03	3.6	78	75	3	3	24	1.666666667	3
"52speen"	"52"	"Control"	"speen"	"Non-cognate"	42	"9"	""	"Main2"	"7"	"Yes"	""	0	4	0	4	0	0.2	0.14	4.31	78	75	3	3	24	1.666666667	3
"52pruik"	"52"	"Control"	"pruik"	"Cognate"	12	"9"	"Yes"	"Main2"	"3"	"No"	""	0.6	4	2	2	-1	0.84	0.88	4.8	78	75	3	3	24	1.666666667	3
"52schort"	"52"	"Control"	"schort"	"Cognate"	16	"9"	"Yes"	"Main2"	"3"	"No"	""	0	5	0	5	0	0.48	0.58	4.87	78	75	3	3	24	1.666666667	3
"52tulband"	"52"	"Control"	"tulband"	"Cognate"	28	"h"	"Yes"	"Main2"	"7"	"No"	""	0	7	0	7	0	0.39	0.27	4.6	78	75	3	3	24	1.666666667	3
"52kraag"	"52"	"Control"	"kraag"	"Cognate"	32	"9"	"Yes"	"Main2"	"7"	"Yes"	""	0	4	0	4	0	0.87	0.66	4.73	78	75	3	3	24	1.666666667	3
"52rits"	"52"	"Control"	"rits"	"Cognate"	42	"9"	"Yes"	"Main2"	"7"	"No"	""	0	4	0	4	0	0.65	0.73	4.73	78	75	3	3	24	1.666666667	3
